"x","y"
1.266882622300937,257.1080270067517
1.3778091820909768,388.3345836459115
1.4678131280225377,519.5611402850712
1.5303607315573584,682.7831957989497
1.6100501959200904,813.9909977494374
1.7524340891780534,955.8702175543885
