"x","y"
-0.8785662503555928,2586.927981995499
1.1168638103016344,1093.0045011252814
0.25514577005313244,226.50037509377347
0.49131436227322367,455.5701425356339
0.6946674864415957,681.2453113278319
0.8265166600901142,844.4486121530383
0.9896763418461455,985.052513128282
0.6181714736677894,583.4583645911478
0.3926110137373478,345.6114028507127
